;;;;;;;;;;;;"reported significance as indicated by eye-catcher (""stars""): 1 means p-value smaller than 0.01, 5 means p-value smaller than 0.05 and so on. If no significance reported, type in 0. Use German decimal seperator, i.e. "","" instead of "".""";"significance thresholds in the paper by which results are distinguished; e.g. if there are three thresholds <0.01, <0.05, <0.1, then S(10), S(5) and S(1) should contain 1 and S(0.1) and S(15) should contain zero";;;;;coder: HK for Henning Kosmalla and PP for Peter Pütz;cross-checked: yes (1) or no(0);;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;4;4;-0.58;0.40;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;5;1;-0.11;0.37;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;5;2;-0.43;0.24;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;5;3;0.08;0.24;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;5;4;0.24;0.14;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;6;1;0.74;0.18;;;5;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;6;2;0.37;0.43;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;6;3;0.56;0.21;;;5;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;6;4;0.41;0.34;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;7;1;0.52;0.12;;;5;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;7;2;0.49;0.35;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;7;3;0.17;0.10;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1415;Nakamura;10;7;4;0.59;0.56;;;0;0;0;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;1;1;-0.562;0.231;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;1;2;-0.497;0.221;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;1;3;-0.465;0.247;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;1;4;-0.293;0.095;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;1;5;-0.280;0.095;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;1;6;-0.178;0.108;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;2;1;0.155;0.307;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;2;2;0.190;0.294;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;2;3;0.352;0.300;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;2;4;-0.030;0.110;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;2;5;-0.017;0.107;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;2;2;6;0.009;0.113;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;1;1;-0.805;0.469;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;1;2;-0.782;0.475;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;1;3;0.994;0.764;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;1;4;0.192;0.073;;;5;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;1;5;-1.25;0.796;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;1;6;-1.25;0.778;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;2;1;-0.201;0.592;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;2;2;-0.132;0.574;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;2;3;-0.243;0.705;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;2;4;-0.432;0.811;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;2;5;-0.468;0.793;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;3;2;6;-0.274;0.781;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;1;1;-1.55;0.449;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;1;2;-1.43;0.462;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;1;3;-1.34;0.462;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;1;4;-131.9;46.5;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;1;5;-127.5;49.4;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;1;6;-84.2;42.9;;;10;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;10;5;-0.094;0.049;;;5;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;2;2;1.02;0.658;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;2;3;1.52;0.693;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;2;4;54.9;36.3;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;2;5;57.2;39.4;;;0;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1465;Iyigun;4;2;6;88.8;37.9;;;5;0;1;1;0;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;1;1;;;4.86;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;1;2;;;8.19;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;1;3;;;5.43;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;1;4;;;3.64;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;1;5;;;4.92;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;2;1;;;5.40;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;2;2;;;5.95;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;2;3;;;6.55;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;2;4;;;3.73;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;2;5;;;5.52;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;2;6;;;3.29;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;8;1;;;;0.02;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;8;2;;;;0.59;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;8;3;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;8;4;;;;0.25;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;8;5;;;;0.01;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;3;8;6;;;;0.02;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;1;1;;;3.90;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;1;2;;;3.98;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;1;3;;;2.18;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;1;4;;;1.94;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;10;2;;;;0.36;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;10;3;;;;0.36;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;10;4;;;;0.38;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;11;3;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;11;4;;;;0.09;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;2;1;;;3.66;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;2;2;;;3.75;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;2;3;;;1.74;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;2;4;;;1.19;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;3;2;;;7.99;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;3;3;;;7.61;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;3;4;;;7.21;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;4;2;;;6.35;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;4;3;;;5.99;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;4;4;;;4.83;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;5;3;;;7.77;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;5;4;;;6.93;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;6;3;;;3.81;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;6;4;;;3.56;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;7;3;;;0.93;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;7;4;;;0.79;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;8;3;;;0.44;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;8;4;;;0.10;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;9;1;;;;0.60;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;9;2;;;;0.58;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;9;3;;;;0.74;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;4;9;4;;;;0.54;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;1;1;;;3.88;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;1;2;;;6.41;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;1;3;;;5.32;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;1;4;;;5.45;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;1;5;;;5.76;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;1;6;;;6.27;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;10;2;;;0.29;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;10;3;;;0.21;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;10;4;;;0.24;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;10;5;;;0.38;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;10;6;;;0.13;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;11;3;;;4.47;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;11;4;;;2.79;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;12;3;;;5.95;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;13;2;;;;0.88;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;13;3;;;;0.86;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;13;4;;;;0.82;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;13;5;;;;0.73;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;13;6;;;;0.61;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;14;1;;;;0.08;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;14;2;;;;0.19;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;14;3;;;;0.23;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;14;4;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;14;5;;;;0.23;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;14;6;;;;0.28;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;15;2;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;15;3;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;15;4;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;15;5;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;15;6;;;;0.06;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;2;1;;;4.31;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;2;2;;;4.62;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;2;3;;;3.27;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;2;4;;;3.49;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;2;5;;;3.57;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;2;6;;;3.98;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;3;1;;;7.91;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;3;2;;;5.82;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;3;3;;;2.63;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;3;4;;;3.09;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;4;1;;;4.31;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;4;2;;;3.81;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;4;3;;;1.21;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;4;4;;;0.52;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;5;2;;;2.15;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;5;3;;;2.09;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;5;4;;;1.93;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;5;5;;;2.32;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;5;6;;;1.92;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;6;2;;;1.78;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;6;3;;;1.66;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;6;4;;;1.49;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;6;5;;;1.78;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;6;6;;;1.20;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;7;2;;;7.56;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;7;3;;;7.99;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;7;4;;;8.15;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;7;5;;;8.30;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;7;6;;;7.03;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;8;2;;;3.27;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;8;3;;;3.75;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;8;4;;;3.90;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;8;5;;;3.99;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;8;6;;;3.36;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;9;2;;;0.61;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;9;3;;;0.62;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;9;4;;;0.71;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;9;5;;;0.93;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;5;9;6;;;0.77;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;1;1;;;11.52;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;1;2;;;2.93;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;1;5;;;10.40;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;1;6;;;11.58;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;2;1;;;3.92;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;2;2;;;2.89;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;2;5;;;3.32;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;2;6;;;6.83;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;2;7;;;0.90;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;3;4;;;7.90;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;4;4;;;4.39;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;5;6;;;3.44;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;6;6;;;3.74;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;7;7;;;12.77;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;8;7;;;1.54;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;9;1;;;;0.06;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;9;2;;;;0.72;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;9;4;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;9;5;;;;0.04;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;9;6;;;;0.11;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;6;9;7;;;;0.06;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;1;1;;;5.13;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;1;2;;;4.60;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;1;5;;;1.94;;10;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;10;3;;;;0.00;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;10;4;;;;0.15;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;2;1;;;3.25;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;2;2;;;2.02;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;2;5;;;0.10;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;3;2;;;2.05;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;3;5;;;1.59;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;4;2;;;3.58;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;4;5;;;1.20;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;5;3;;;7.55;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;5;4;;;5.90;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;5;5;;;5.77;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;6;3;;;8.50;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;6;4;;;4.49;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;6;5;;;4.18;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;7;4;;;6.67;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;7;5;;;6.46;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;8;4;;;10.01;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;8;5;;;9.28;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;9;1;;;;0.95;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;9;2;;;;0.29;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1531;Estevadeordal;7;9;5;;;;0.05;;;;;;;;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;1;1;0.17;0.28;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;1;2;0.52;1.07;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;1;3;4.36;1.32;;;1;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;11;7;-0.102;0.068;;;10;0;1;1;1;0;PP;1;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;1;5;0.16;0.30;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;1;6;-2.44;1.57;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;1;7;1.65;4.83;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;2;1;0.29;0.11;;;5;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.4;1577;Qian;3;2;2;0.53;0.39;;;0;0;1;1;1;0;PP;;;;
2008;Quarterly Journal of Economics;123.3;1287;Miller;A_3;13;5;-0.074;0.046;;;10;0;1;1;1;0;PP;1;;;
